354,"*[[Esmeralda Athanasiu-Gardeev]] (1834–1917)","Esmeralda Athanasiu-Gardeev"
355,"*[[Chet Atkins]] (1924–2001)","Chet Atkins"
356,"*[[Ivor Atkins]] (1869–1953)","Ivor Atkins"
357,"*[[Pierre Attaingnant]] (c.1494–late 1551 or 1552)","Pierre Attaingnant"
358,"*[[Kurt Atterberg]] (1887–1974)","Kurt Atterberg"
359,"*[[Thomas Attwood (composer)|Thomas Attwood]] (1765–1838)","Thomas Attwood (composer)"
360,"*[[Daniel Auber]] (1782–1871)","Daniel Auber"
361,"*[[Jacques Aubert]] (1689–1753)","Jacques Aubert"
362,"*[[Louis Aubert]] (1877–1968)","Louis Aubert"
363,"*[[Tony Aubin]] (1907–1981)","Tony Aubin"
364,"*[[René Aubry]] (born 1956)","René Aubry"
365,"*[[Edmond Audran]] (1842–1901)","Edmond Audran"
366,"*[[Leopold Auer]] (1845–1930)","Leopold Auer"
367,"*[[Lera Auerbach]] (born 1973)","Lera Auerbach"
368,"*[[Marianna Auenbrugger]] (1759–1782)","Marianna Auenbrugger"
369,"*[[Josepha Barbara Auernhammer]] (1758–1820)","Josepha Barbara Auernhammer"
370,"*[[May Aufderheide]] (1888–1972)","May Aufderheide"
371,"*[[Benedikt Anton Aufschnaiter]] (1665–1742)","Benedikt Anton Aufschnaiter"
372,"*[[Rafał Augustyn (composer)|Rafał Augustyn]] (born 1951)","Rafał Augustyn (composer)"
373,"*[[Pietro Auletta]] (c. 1698 – 1771)","Pietro Auletta"
374,"*[[Tor Aulin]] (1866–1914)","Tor Aulin"
375,"*[[Valborg Aulin]] (1860–1928)","Valborg Aulin"
376,"*[[Georges Auric]] (1899–1983)","Georges Auric"
377,"*[[Dorothea Austin]] (1921–2011)","Dorothea Austin"
378,"*[[Elizabeth R. Austin]] (born 1938)","Elizabeth R. Austin"
379,"*[[Frederic Austin]] (1872–1952)","Frederic Austin"
380,"*[[Larry Austin]] (1930–2018)","Larry Austin"
381,"*[[Charles Avison]] (1709–1770)","Charles Avison"
382,"*[[Giuseppe Avitrano]] (c. 1670 – 1756)","Giuseppe Avitrano"
383,"*[[Pedro António Avondano]] (1714–1782)","Pedro António Avondano"
384,"*[[Ana-Maria Avram]] (1961–2017)","Ana-Maria Avram"
385,"*[[Slavko Avsenik]] (1929–2015)","Slavko Avsenik"
386,"*[[Aaron Avshalomov]] (1894–1965)","Aaron Avshalomov"
387,"*[[Jacob Avshalomov]] (1919–2013)","Jacob Avshalomov"
388,"*[[Daniel Ayala Pérez]] (1906–1975)","Daniel Ayala Pérez"
389,"*[[Hector Ayala|Héctor Ayala]] (1914–1990)","Hector Ayala"
390,"*[[Nat Ayer]] (1887–1952)","Nat Ayer"
391,"*[[Richard Ayleward]] (1626–1669)","Richard Ayleward"
392,"*[[Florence Aylward]] (1862–1950)","Florence Aylward"
393,"*[[Frederick Ayres]] (1876–1926)","Frederick Ayres"
394,"*[[Artemi Ayvazyan]] (1902–1975)","Artemi Ayvazyan"
395,"*[[Azalais de Porcairagues]] (fl. mid-12th century)","Azalais de Porcairagues"
396,"*[[Svitlana Azarova]] (born 1976)","Svitlana Azarova"
397,"*[[Filippo Azzaiolo]] (fl. 1557–1569)","Filippo Azzaiolo"
398,"*[[Heidi Baader-Nobs]] (born 1940)","Heidi Baader-Nobs"
399,"*[[Øystein Baadsvik]] (born 1966)","Øystein Baadsvik"
400,"*[[Kees van Baaren]] (1906–1970)","Kees van Baaren"
401,"*[[Arno Babajanian]] (1921–1983)","Arno Babajanian"
402,"*[[Milton Babbitt]] (1916–2011)","Milton Babbitt"
403,"*[[William Babell]] (1689/1690–1723)","William Babell"
404,"*[[Stanley Babin]] (1932–2010)","Stanley Babin"
405,"*[[Luis Enríquez Bacalov]] (1933–2017)","Luis Enríquez Bacalov"
406,"*[[Salvador Bacarisse]] (1898–1963)","Salvador Bacarisse"
407,"*[[Grażyna Bacewicz]] (1909–1969)","Grażyna Bacewicz"
408,"*[[Carl Philipp Emanuel Bach]] (1714–1788)","Carl Philipp Emanuel Bach"
409,"*[[Erik Bach]] (born 1946)","Erik Bach"
410,"*[[Georg Christoph Bach]] (1642–1697)","Georg Christoph Bach"
411,"*[[Gottfried Heinrich Bach]] (1724–1763)","Gottfried Heinrich Bach"
412,"*[[Heinrich Bach]] (1615–1692)","Heinrich Bach"
413,"*[[Jan Bach]] (1937–2020)","Jan Bach"
414,"*[[Carlos Berlanga]] (1959–2002)","Carlos Berlanga"
415,"*[[Johann Bernhard Bach]] (1676–1749)","Johann Bernhard Bach"
416,"*[[Johann Bernhard Bach (the younger)]] (1700–1743)","Johann Bernhard Bach (the younger)"
417,"*[[Johann Christian Bach]] (1735–1782)","Johann Christian Bach"
418,"*[[Johann Christoph Bach]] (1642–1703)","Johann Christoph Bach"
419,"*[[Johann Christoph Friedrich Bach]] (1732–1795)","Johann Christoph Friedrich Bach"
420,"*[[Johann Ernst Bach (musician at Saxe-Weimar)|Johann Ernst Bach]] (1722–1777)","Johann Ernst Bach (musician at Saxe-Weimar)"
421,"*[[Johann Lorenz Bach]] (1695–1773)","Johann Lorenz Bach"
422,"*[[Johann Ludwig Bach]] (1677–1731)","Johann Ludwig Bach"
423,"*[[Johann Michael Bach]] (1648–1694)","Johann Michael Bach"
424,"*[[Johann Nicolaus Bach]] (1669–1753)","Johann Nicolaus Bach"
425,"*[[Johann Sebastian Bach]] (1685–1750)","Johann Sebastian Bach"
426,"*[[Maria Bach]] (1896–1978)","Maria Bach"
427,"*[[Wilhelm Friedemann Bach]] (1710–1784)","Wilhelm Friedemann Bach"
428,"*[[Wilhelm Friedrich Ernst Bach]] (1759–1845)","Wilhelm Friedrich Ernst Bach"
429,"*[[Burt Bacharach]] (1928–2023)","Burt Bacharach"
430,"*[[Francis Edward Bache]] (1833–1858)","Francis Edward Bache"
431,"*[[Daniel Bacheler]] (1572–1619)","Daniel Bacheler"
432,"*[[Alfred Bachelet]] (1864–1944)","Alfred Bachelet"
433,"*[[Sven-Erik Bäck]] (1919–1994)","Sven-Erik Bäck"
434,"*[[Agathe Backer-Grøndahl]] (1847–1907)","Agathe Backer-Grøndahl"
435,"*[[Fridtjof Backer-Grøndahl]] (1885–1959)","Fridtjof Backer-Grøndahl"
436,"*[[Johann Georg Heinrich Backofen]] (1768 – c. 1830)","Johann Georg Heinrich Backofen"
437,"*[[Ernst Bacon]] (1898–1990)","Ernst Bacon"
438,"*[[Nicolas Bacri]] (born 1961)","Nicolas Bacri"
439,"*[[Rosa Giacinta Badalla]] (c. 1660 – c. 1710)","Rosa Giacinta Badalla"
440,"*[[Tekla Bądarzewska-Baranowska]] (1834–1861)","Tekla Bądarzewska-Baranowska"
441,"*[[Klaus Badelt]] (born 1967)","Klaus Badelt"
442,"*[[Baden Powell de Aquino|Baden Powell]] (1937–2000)","Baden Powell de Aquino"
443,"*[[Carlo Agostino Badia]] (1672–1738)","Carlo Agostino Badia"
444,"*[[Maya Badian]] (born 1945)","Maya Badian"
445,"*[[Henk Badings]] (1907–1987)","Henk Badings"
446,"*[[Heinrich Baermann]] (1784–1847)","Heinrich Baermann"
447,"*[[Vera Baeva]] (1930–2017)","Vera Baeva"
448,"*[[Carlos Baguer]] (Carles Baguer) (1768–1808)","Carlos Baguer"
449,"*[[Junsang Bahk]] (born 1937)","Junsang Bahk"
450,"*[[Judith Margaret Bailey]] (born 1941)","Judith Margaret Bailey"
451,"*[[Pierre Baillot]] (1771–1842)","Pierre Baillot"
452,"*[[Colette Bailly]] (born 1930)","Colette Bailly"
453,"*[[Simon Bainbridge]] (1952–2021)","Simon Bainbridge"
454,"*[[William Baines]] (1899–1922)","William Baines"
455,"*[[Giuseppe Baini]] (1775–1844)","Giuseppe Baini"
456,"*[[Edgar Bainton]] (1880–1956)","Edgar Bainton"
457,"*[[Tadeusz Baird]] (1928–1981)","Tadeusz Baird"
458,"*[[Edward Bairstow]] (1874–1946)","Edward Bairstow"
459,"*[[Claude Baker]] (born 1948)","Claude Baker"
460,"*[[David Baker (composer)|David Baker]] (1931–2016)","David Baker (composer)"
461,"*[[George C. Baker]] (born 1951)","George C. Baker"
462,"*[[Bálint Bakfark]] (Valentin Bakfark) (1526/1530–1576)","Bálint Bakfark"
463,"*[[Ruth Bakke]] (born 1947)","Ruth Bakke"
464,"*[[Leonardo Balada]] (born 1933)","Leonardo Balada"
465,"*[[Osvaldas Balakauskas]] (born 1937)","Osvaldas Balakauskas"
466,"*[[Mily Balakirev]] (1837–1910)","Mily Balakirev"
467,"*[[Andria Balanchivadze|Andrei Melitonovich Balanchivadze]] (1906–1992)","Andria Balanchivadze"
468,"*[[Meliton Balanchivadze]] (1862–1937)","Meliton Balanchivadze"
469,"*[[Sergey Balasanian]] (1902–1982)","Sergey Balasanian"
470,"*[[Giovanna Bruna Baldacci]] (1886 – after 1910)","Giovanna Bruna Baldacci"
471,"*[[Claude Balbastre]] (1724–1799)","Claude Balbastre"
472,"*[[Pietro Baldassare]] (c. 1683 – after 1768)","Pietro Baldassare"
473,"*[[João José Baldi]] (1770–1816)","João José Baldi"
474,"*[[Michael William Balfe]] (1808–1870)","Michael William Balfe"
475,"*[[Jean Balissat]] (1936–2007)","Jean Balissat"
476,"*[[Hank Ballard]] (1936–2003)","Hank Ballard"
477,"*[[Robert Ballard (lutenist)|Robert Ballard]] (c. 1575 – 1645)","Robert Ballard (lutenist)"
478,"*[[Carl Christian Nicolaj Balle]] (1806–1855)","Carl Christian Nicolaj Balle"
479,"*[[Esther Ballou]] (1915–1973)","Esther Ballou"
480,"*[[Ernő Balogh]] (1897–1989)","Ernő Balogh"
481,"*[[Puchi Balseiro]] (1926–2007)","Puchi Balseiro"
482,"*[[Thomas Baltzar]] (c. 1631 – 1663)","Thomas Baltzar"
483,"*[[Adriano Banchieri]] (1568–1634)","Adriano Banchieri"
484,"*[[Gilbert Banester]] (Banaster) (c. 1430 – 1487)","Gilbert Banester"
485,"*[[Raffaello de Banfield]] (1922–2008)","Raffaello de Banfield"
486,"*[[John Banister (composer)|John Banister]] (c. 1625 – 1679)","John Banister (composer)"
487,"*[[Don Banks]] (1923–1980)","Don Banks"
488,"*[[Tommy Banks (musician)|Tommy Banks]] (1936–2018)","Tommy Banks (musician)"
489,"*[[Tony Banks (musician)|Tony Banks]] (born 1950)","Tony Banks (musician)"
490,"*[[Granville Bantock]] (1868–1946)","Granville Bantock"
491,"*[[Seymour Barab]] (1921–2014)","Seymour Barab"
492,"*[[Krešimir Baranović]] (1894–1975)","Krešimir Baranović"
493,"*[[Barbara of Portugal]] (1711–1758)","Barbara of Portugal"
494,"*[[Bartolomeo Barbarino]] (c. 1568 – 1617 or later)","Bartolomeo Barbarino"
495,"*[[Helmut Barbe]] (1927–2021)","Helmut Barbe"
496,"*[[Emanuele Barbella]] (1718–1777)","Emanuele Barbella"
497,"*[[Samuel Barber]] (1910–1981)","Samuel Barber"
498,"*[[Mansi Barberis]] (1899–1986)","Mansi Barberis"
499,"*[[Francisco Asenjo Barbieri]] (1823–1894)","Francisco Asenjo Barbieri"
500,"*[[Jacobus Barbireau]] (1455–1491)","Jacobus Barbireau"
501,"*[[Cacilda Borges Barbosa]] (1914–2010)","Cacilda Borges Barbosa"
502,"*[[Josef Bardanashvili]] (born 1948)","Josef Bardanashvili"
503,"*[[Agustín Bardi]] (1884–1941)","Agustín Bardi"
504,"*[[Jason Bare]] (born 1975)","Jason Bare"
505,"*[[Woldemar Bargiel]] (1828–1897)","Woldemar Bargiel"
506,"*[[Zbigniew Bargielski]] (born 1937)","Zbigniew Bargielski"
507,"*[[Antonino Barges]] (fl. 1547–1565)","Antonino Barges"
508,"*[[Sabine Baring-Gould]] (1834–1924)","Sabine Baring-Gould"
509,"*[[Alexandre Barjansky]] (1883–1961)","Alexandre Barjansky"
510,"*[[Vytautas Barkauskas]] (1931–2020)","Vytautas Barkauskas"
511,"*[[Warren Barker]] (1923–2006)","Warren Barker"
512,"*[[Elaine Barkin]] (1932–2023)","Elaine Barkin"
513,"*[[Clarence Barlow]] (1945–2023)","Clarence Barlow"
514,"*[[Wayne Barlow]] (1912–1996)","Wayne Barlow"
515,"*[[Charlotte Alington Barnard]] (1830–1869)","Charlotte Alington Barnard"
516,"*[[Joseph Barnby]] (1838–1896)","Joseph Barnby"
517,"*[[Christian Barnekow]] (1837–1913)","Christian Barnekow"
518,"*[[Milton Barnes (composer)|Milton Barnes]] (1931–2001)","Milton Barnes (composer)"
519,"*[[Carol E Barnett|Carol Barnett]] (born 1949)","Carol E Barnett"
520,"*[[Charles Lloyd Barnhouse]] (1865–1929)","Charles Lloyd Barnhouse"
521,"*[[Ethel Barns]] (1874–1948)","Ethel Barns"
522,"*[[Ernst Gottlieb Baron]] (1696–1760)","Ernst Gottlieb Baron"
523,"*[[Leonora Baroni]] (1611–1670)","Leonora Baroni"
524,"*[[Jean Barraqué]] (1928–1973)","Jean Barraqué"
525,"*[[Carmen Barradas]] (1888–1963)","Carmen Barradas"
526,"*[[Elsa Barraine]] (1910–1999)","Elsa Barraine"
527,"*[[Henry Barraud (composer)|Henry Barraud]] (1900–1997)","Henry Barraud (composer)"
528,"*[[Richard Barrett (composer)|Richard Barrett]] (born 1959)","Richard Barrett (composer)"
529,"*[[Gisèle Barreau]] (born 1948)","Gisèle Barreau"
530,"*[[Françoise Barrière]] (1944–2019)","Françoise Barrière"
531,"*[[Jean Barrière]] (1707–1747)","Jean Barrière"
532,"*[[Agustín Barrios]] (1885–1944)","Agustín Barrios"
533,"*[[Ángel Barrios]] (1882–1964)","Ángel Barrios"
534,"*[[Bebe Barron]] (1925–2008)","Bebe Barron"
535,"*[[José Barros]] (1915–2007)","José Barros"
536,"*[[Gerald Barry (composer)|Gerald Barry]] (born 1952)","Gerald Barry (composer)"
537,"*[[John Barry (composer)|John Barry]] (1933–2011)","John Barry (composer)"
538,"*[[Francesco Barsanti]] (1690–1772)","Francesco Barsanti"
539,"*[[Richard Barth]] (1850–1908)","Richard Barth"
540,"*[[Cecilia Maria Barthélemon]] (c. 1769 – 1840)","Cecilia Maria Barthélemon"
541,"*[[François-Hippolyte Barthélemon]] (1741–1808)","François-Hippolyte Barthélemon"
542,"*[[Polly Young|Maria Barthélemon]] (1749–1799)","Polly Young"
543,"*[[Riccardo Barthelemy]] (1869–1937)","Riccardo Barthelemy"
544,"*[[Johan Bartholdy]] (1853–1904)","Johan Bartholdy"
545,"*[[Dave Bartholomew]] (1918–2019)","Dave Bartholomew"
546,"*[[Béla Bartók]] (1881–1945)","Béla Bartók"
547,"*[[Bartolino da Padova]] (fl. c. 1365–c. 1405)","Bartolino da Padova"
548,"*[[Angelo Michele Bartolotti]] (c. 1615 – 1696)","Angelo Michele Bartolotti"
549,"*[[Carin Bartosch Edström]] (born 1965)","Carin Bartosch Edström"
550,"*[[Count Basie]] (1904–1984)","Count Basie"
551,"*[[Adriana Basile]] (c. 1580 – c. 1640)","Adriana Basile"
552,"*[[Adrien Basin]] (fl. from 1457; died after 1498)","Adrien Basin"
553,"*[[Philippe Basiron]] (c. 1449 – 1491)","Philippe Basiron"
554,"*[[Veniamin Basner]] (1925–1996)","Veniamin Basner"
555,"*[[Francesco Maria Bazzani|Francesco Maria Bassani]] (c. 1650 – c. 1700)","Francesco Maria Bazzani"
556,"*[[Giovanni Battista Bassani]] (c. 1650 – 1716)","Giovanni Battista Bassani"
557,"*[[Orazio Bassani]] (c. 1570 – 1615)","Orazio Bassani"
558,"*[[Giovanni Bassano]] (c. 1558 – 1617)","Giovanni Bassano"
559,"*[[Leslie Bassett]] (1923–2016)","Leslie Bassett"
560,"*[[Luigi Bassi (clarinetist)|Luigi Bassi]] (1833–1871)","Luigi Bassi (clarinetist)"
561,"*[[John Baston]] (born c. 1683; fl. 1708–1739)","John Baston"
562,"*[[Josquin Baston]] (fl. 1542–1563)","Josquin Baston"
563,"*[[Stanley Bate]] (1911–1959)","Stanley Bate"
564,"*[[Thomas Bateson]] (c. 1570 – 1630)","Thomas Bateson"
565,"*[[Hubert Bath]] (1883–1945)","Hubert Bath"
566,"*[[Dennis Báthory-Kitsz]] (born 1949)","Dennis Báthory-Kitsz"
567,"*[[Rhené-Baton]] (1879–1940)","Rhené-Baton"
568,"*[[Adrian Batten]] (c. 1591 – c. 1637)","Adrian Batten"
569,"*[[Jonathan Battishill]] (1738–1801)","Jonathan Battishill"
570,"*[[Giorgio Battistelli]] (born 1953)","Giorgio Battistelli"
571,"*[[Carola Bauckholt]] (born 1959)","Carola Bauckholt"
572,"*[[Marion Bauer]] (1882–1955)","Marion Bauer"
573,"*[[Alison Bauld]] (born 1944)","Alison Bauld"
574,"*[[Noel Bauldeweyn]] (c. 1480 – after 1513)","Noel Bauldeweyn"
575,"*[[Kārlis Baumanis]] (1835–1905)","Kārlis Baumanis"
576,"*[[Friedrich Baumfelder]] (1836–1916)","Friedrich Baumfelder"
577,"*[[Jürg Baur]] (1918–2010)","Jürg Baur"
578,"*[[Juan Bautista Plaza]] (1898–1965)","Juan Bautista Plaza"
579,"*[[Sophie Bawr]] (1773–1860)","Sophie Bawr"
580,"*[[Arnold Bax]] (1883–1953)","Arnold Bax"
581,"*[[Christabel Baxendale]] (1886 – after 1953)","Christabel Baxendale"
582,"*[[François Bayle]] (born 1932)","François Bayle"
583,"*[[Marie Emmanuelle Bayon Louis]] (1746–1825)","Marie Emmanuelle Bayon Louis"
584,"*[[François Bazin (composer)|François Bazin]] (1816–1878)","François Bazin (composer)"
585,"*[[Nisar Bazmi]] (1925–2007)","Nisar Bazmi"
586,"*[[Cyprian Bazylik]] (c. 1535 – c. 1600)","Cyprian Bazylik"
587,"*[[Antonio Bazzini]] (1818–1897)","Antonio Bazzini"
588,"*[[Amy Beach]] (1867–1944)","Amy Beach"
589,"*[[Robert Beadell]] (1925–1994)","Robert Beadell"
590,"*[[Sally Beamish]] (born 1956)","Sally Beamish"
591,"*[[Robert Beaser]] (born 1954)","Robert Beaser"
592,"*[[Janet Beat]] (born 1937)","Janet Beat"
593,"*[[Betty Beath]] (born 1932)","Betty Beath"
594,"*[[Beatritz de Dia]] (fl. late 12th/early 13th centuries)","Beatritz de Dia"
595,"*[[Pierre Beauchamp]] (1631–1705)","Pierre Beauchamp"
596,"*[[Balthasar de Beaujoyeulx|Balthasar de Beaujoyeux]] (16th century [died 1587])","Balthasar de Beaujoyeulx"
597,"*[[Jean-Jacques Beauvarlet-Charpentier]] (1734–1794)","Jean-Jacques Beauvarlet-Charpentier"
598,"*[[Jack Beaver]] (1900–1963)","Jack Beaver"
599,"*[[Gilbert Bécaud]] (1927–2001)","Gilbert Bécaud"
600,"*[[Marguerite Béclard d'Harcourt]] (1884–1964)","Marguerite Béclard d'Harcourt"
601,"*[[Giuseppe Becce]] (1877–1973)","Giuseppe Becce"
602,"*[[Gustavo Becerra-Schmidt]] (1925–2010)","Gustavo Becerra-Schmidt"
603,"*[[Sidney Bechet]] (1897–1959)","Sidney Bechet"
604,"*[[Conrad Beck]] (1901–1989)","Conrad Beck"
605,"*[[Franz Ignaz Beck]] (1734–1809)","Franz Ignaz Beck"
606,"*[[Jeremy Beck]] (born 1960)","Jeremy Beck"
607,"*[[Albert Becker (composer)|Albert Becker]] (1834–1899)","Albert Becker (composer)"
608,"*[[Dietrich Becker]] (c. 1623 – c. 1679)","Dietrich Becker"
609,"*[[Hugo Becker]] (1863–1941)","Hugo Becker"
610,"*[[Jean Becker (violinist)|Jean Becker]] (1833–1884)","Jean Becker (violinist)"
611,"*[[John J. Becker]] (1886–1961)","John J. Becker"
612,"*[[Walter Beckett (composer)|Walter Beckett]] (1914–1996)","Walter Beckett (composer)"
613,"*[[Max Beckschäfer]] (born 1952)","Max Beckschäfer"
614,"*[[John Beckwith (composer)|John Beckwith]] (1927–2022)","John Beckwith (composer)"
615,"*[[David Bedford]] (1937–2011)","David Bedford"
616,"*[[Norma Beecroft]] (born 1934)","Norma Beecroft"
617,"*[[Joseph Beer (clarinetist)|Joseph Beer]] (1744–1811)","Joseph Beer (clarinetist)"
618,"*[[Joseph Beer]] (1908–1987)","Joseph Beer"
619,"*[[Max Josef Beer]] (1851–1908)","Max Josef Beer"
620,"*[[Jack Beeson]] (1921–2010)","Jack Beeson"
621,"*[[Ludwig van Beethoven]] (1770–1827)","Ludwig van Beethoven"
622,"*[[Kaspar Anton Karl van Beethoven]] (1774–1815)","Kaspar Anton Karl van Beethoven"
623,"*[[Sonja Beets]] (born 1953)","Sonja Beets"
624,"*[[Eve Beglarian]] (born 1958)","Eve Beglarian"
625,"*[[Anđelka Bego-Šimunić]] (1941–2022)","Anđelka Bego-Šimunić"
626,"*[[Franz Behr]] (1837–1898)","Franz Behr"
627,"*[[Jeanne Behrend]] (1912–1988)","Jeanne Behrend"
628,"*[[David Behrman]] (born 1937)","David Behrman"
629,"*[[Bix Beiderbecke]] (1903–1931)","Bix Beiderbecke"
630,"*[[Jeanne Beijerman-Walraven]] (1878–1969)","Jeanne Beijerman-Walraven"
631,"*[[Carl Beines]] (1869–1950)","Carl Beines"
632,"*[[Jean-Pascal Beintus]] (born 1966)","Jean-Pascal Beintus"
633,"*[[Sadao Bekku]] (1922–2012)","Sadao Bekku"
634,"*[[Luca Belcastro]] (born 1964)","Luca Belcastro"
635,"*[[Supply Belcher]] (1751–1836)","Supply Belcher"
636,"*[[Laurent Belissen]] (1693–1762)","Laurent Belissen"
637,"*[[William Henry Bell]] (1873–1946)","William Henry Bell"
638,"*[[Ján Levoslav Bella]] (1843–1936)","Ján Levoslav Bella"
639,"*[[Vincenzo Bellavere]] (c. 1540/1541–1587)","Vincenzo Bellavere"
640,"*[[Giulio Belli]] (c. 1560 – 1621 or later)","Giulio Belli"
641,"*[[Paulo Bellinati]] (born 1950)","Paulo Bellinati"
642,"*[[Vincenzo Bellini]] (1801–1835)","Vincenzo Bellini"
643,"*[[Paolo Benedetto Bellinzani]] (1682–1757)","Paolo Benedetto Bellinzani"
644,"*[[Carl Michael Bellman]] (1740–1795)","Carl Michael Bellman"
645,"*[[Teresa Belloc-Giorgi]] (1784–1855)","Teresa Belloc-Giorgi"
646,"*[[Herman Bellstedt]] (1858–1926)","Herman Bellstedt"
647,"*[[Herman Bemberg]] (1859–1931)","Herman Bemberg"
648,"*[[Antonia Bembo]] (c. 1640 – 1720)","Antonia Bembo"
649,"*[[Ofer Ben-Amots]] (born 1955)","Ofer Ben-Amots"
650,"*[[Barbara Benary]] (1946–2019)","Barbara Benary"
651,"*[[Chiara Benati]] (born 1956)","Chiara Benati"
652,"*[[Ralph Benatzky]] (1884–1957)","Ralph Benatzky"
653,"*[[Karl Hermann Heinrich Benda]] (1748–1836)","Karl Hermann Heinrich Benda"
654,"*[[Felix Benda]] (1708–1768)","Felix Benda"
655,"*[[Franz Benda]] (František) (1709–1786)","Franz Benda"
656,"*[[Friedrich Benda]] (1745–1814)","Friedrich Benda"
657,"*[[Georg Benda]] (Jiří Antonín) (1722–1795)","Georg Benda"
658,"*[[Johann Georg Benda]] (Jan Jiří) (1713–1752)","Johann Georg Benda"
659,"*[[Joseph Benda]] (Josef) (1724–1804)","Joseph Benda"
660,"*[[Franz Bendel]] (1833–1874)","Franz Bendel"
661,"*[[Victor Bendix]] (1851–1926)","Victor Bendix"
662,"*[[Karel Bendl]] (1838–1897)","Karel Bendl"
663,"*[[Josefina Benedetti]] (born 1953)","Josefina Benedetti"
664,"*[[Julius Benedict]] (1814–1856)","Julius Benedict"
665,"*[[Juraj Beneš]] (1940–2004)","Juraj Beneš"
666,"*[[Orazio Benevoli]] (1605–1672)","Orazio Benevoli"
667,"*[[Soledad Bengoecha de Cármena]] (1849–1893)","Soledad Bengoecha de Cármena"
668,"*[[Paul Ben-Haim]] (1897–1984)","Paul Ben-Haim"
669,"*[[Angelo Maria Benincori]] (1779–1821)","Angelo Maria Benincori"
670,"*[[Arthur Benjamin]] (1893–1960)","Arthur Benjamin"
671,"*[[George Benjamin (composer)|George Benjamin]] (born 1960)","George Benjamin (composer)"
672,"*[[Tim Benjamin (composer)|Tim Benjamin]] (born 1975)","Tim Benjamin (composer)"
673,"*[[John Bennet (composer)|John Bennet]] (c. 1575 – after 1614)","John Bennet (composer)"
674,"*[[John Bennett (composer)|John Bennett]] (c. 1735 – 1784)","John Bennett (composer)"
675,"*[[Richard Rodney Bennett]] (1936–2012)","Richard Rodney Bennett"
676,"*[[Robert Russell Bennett]] (1894–1981)","Robert Russell Bennett"
677,"*[[William Sterndale Bennett]] (1816–1875)","William Sterndale Bennett"
678,"*[[Peter Benoit]] (1834–1901)","Peter Benoit"
679,"*[[Jørgen Bentzon]] (1897–1951)","Jørgen Bentzon"
680,"*[[Niels Viggo Bentzon]] (1919–2000)","Niels Viggo Bentzon"
681,"*[[Pierre-Jean de Béranger]] (1780–1857)","Pierre-Jean de Béranger"
