refString,fstName,midNames,lstName,fullName,origLangName,currGender,dobYgr,dobMgr,dobDgr,dobFlag
https://en.wikipedia.org/w/index.php?title=Elias_Parish_Alvars&oldid=1221657513,Elias,,Alvars,Elias Parish Alvars,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Maria_de_Alvear&oldid=1214043949,Maria,,Alvear,Maria de Alvear,,,1960,5,17,b.
https://en.wikipedia.org/w/index.php?title=Berta_Alves_de_Sousa&oldid=1181551793,Berta,,Sousa,Berta Alves de Sousa,,,1906,4,8,b.
https://en.wikipedia.org/w/index.php?title=William_Alwyn&oldid=1219689116,William,,Alwyn,William Alwyn,,,1905,11,7,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Alyabyev&oldid=1216983947,Alexander,,Alyabyev,Alexander Alyabyev,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Maryanne_Amacher&oldid=1224759815,Maryanne,,Amacher,Maryanne Amacher,,,1938,2,25,b.
https://en.wikipedia.org/w/index.php?title=Filippo_Amadei&oldid=1218450896,Filippo,,Amadei,Filippo Amadei,,,1721,,,b.
https://en.wikipedia.org/w/index.php?title=Gaetano_Amadeo&oldid=1219729741,Gaetano,,Amadeo,Gaetano Amadeo,,,1824,,,b.
https://en.wikipedia.org/w/index.php?title=Countess_Amalia_Katharina_of_Waldeck&oldid=1225702697,Countess,,Waldeck,Countess Amalia Katharina of Waldeck,,,1640,8,8,b.
https://en.wikipedia.org/w/index.php?title=Princess_Amalie_of_Saxony&oldid=1225702794,Princess,,Saxony,Princess Amalie of Saxony,,,1794,8,10,b.
https://en.wikipedia.org/w/index.php?title=W._D._Amaradeva&oldid=1204002940,W.,,Amaradeva,W. D. Amaradeva,,,1927,12,5,b.
https://en.wikipedia.org/w/index.php?title=Joan_Albert_Amargós&oldid=1025556205,Joan,,Amargós,Joan Albert Amargós,,,1950,,,b.
https://en.wikipedia.org/w/index.php?title=Miguel_de_Ambiela&oldid=1064245504,Miguel,,Ambiela,Miguel de Ambiela,,,1666,,,b.
https://en.wikipedia.org/w/index.php?title=August_Wilhelm_Ambros&oldid=1223190502,August,,Ambros,August Wilhelm Ambros,,,1816,11,17,b.
https://en.wikipedia.org/w/index.php?title=Marco_Ambrosini&oldid=1216986226,Marco,,Ambrosini,Marco Ambrosini,,,1964,,,b.
https://en.wikipedia.org/w/index.php?title=Hermann_Ambrosius&oldid=1222144691,Hermann,,Ambrosius,Hermann Ambrosius,,,1897,7,25,b.
https://en.wikipedia.org/w/index.php?title=Bjarne_Amdahl&oldid=1226956154,Bjarne,,Amdahl,Bjarne Amdahl,,,1903,8,17,b.
https://en.wikipedia.org/w/index.php?title=René_Amengual&oldid=1223440546,René,,Amengual,René Amengual,,,1911,9,2,b.
https://en.wikipedia.org/w/index.php?title=Sahba_Aminikia&oldid=1224947926,Sahba,,Aminikia,Sahba Aminikia,,,1981,8,27,b.
https://en.wikipedia.org/w/index.php?title=Jean-Claude_Amiot&oldid=1218352597,Jean-Claude,,Amiot,Jean-Claude Amiot,,,1939,10,18,b.
https://en.wikipedia.org/w/index.php?title=Emanuel_Amiran-Pougatchov&oldid=1214467252,Emanuel,,Amiran-Pougatchov,Emanuel Amiran-Pougatchov,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Charles_Amirkhanian&oldid=1209640300,Charles,,Amirkhanian,Charles Amirkhanian,,,1945,1,19,b.
https://en.wikipedia.org/w/index.php?title=Elias_Ammerbach&oldid=1218503266,Elias,,Ammerbach,Elias Ammerbach,,,1530,,,c.
https://en.wikipedia.org/w/index.php?title=Hurrians#Music&oldid=1228061890,Hurrians#Music,,Hurrians#Music,Hurrians#Music,,,,,,b.
https://en.wikipedia.org/w/index.php?title=John_Amner&oldid=1218001967,John,,Amner,John Amner,,,1579,,,b.
https://en.wikipedia.org/w/index.php?title=Cataldo_Amodei&oldid=1228345783,Cataldo,,Amodei,Cataldo Amodei,,,1649,5,6,b.
https://en.wikipedia.org/w/index.php?title=David_Amram&oldid=1221334062,David,,Amram,David Amram,,,1930,11,17,b.
https://en.wikipedia.org/w/index.php?title=Gilbert_Amy&oldid=1163064397,Gilbert,,Amy,Gilbert Amy,,,1936,8,29,b.
https://en.wikipedia.org/w/index.php?title=Juan_de_Anchieta&oldid=1218502559,Juan,,Anchieta,Juan de Anchieta,,,1462,,,b.
https://en.wikipedia.org/w/index.php?title=Solange_Ancona&oldid=1214044069,Solange,,Ancona,Solange Ancona,,,1943,8,14,b.
https://en.wikipedia.org/w/index.php?title=Jean_Ancot_Snr&oldid=1118906088,Jean,,Snr,Jean Ancot Snr,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Laura_Andel&oldid=1216331475,Laura,,Andel,Laura Andel,,,1968,,,b.
https://en.wikipedia.org/w/index.php?title=Gwyneth_Van_Anden_Walker&oldid=1224068616,Gwyneth,,Walker,Gwyneth Van Anden Walker,,,1947,3,22,b.
https://en.wikipedia.org/w/index.php?title=Avril_Anderson&oldid=1214061762,Avril,,Anderson,Avril Anderson,,,1953,6,10,b.
https://en.wikipedia.org/w/index.php?title=Beth_Anderson_(composer)&oldid=1222413273,Beth,,Anderson,Beth Anderson (composer),,,,,,b.
https://en.wikipedia.org/w/index.php?title=Johann_Andreas_Amon&oldid=1121798175,Johann,,Amon,Johann Andreas Amon,,,1763,,,b.
https://en.wikipedia.org/w/index.php?title=Fritz_Andersen&oldid=1224271843,Fritz,,Andersen,Fritz Andersen,,,1829,,,b.
https://en.wikipedia.org/w/index.php?title=Joachim_Andersen_(composer)&oldid=1216802445,Joachim,,Andersen,Joachim Andersen (composer),,,1847,4,29,b.
https://en.wikipedia.org/w/index.php?title=Julian_Anderson&oldid=1149210320,Julian,,Anderson,Julian Anderson,,,1967,4,6,b.
https://en.wikipedia.org/w/index.php?title=Laurie_Anderson&oldid=1225500408,Laurie,,Anderson,Laurie Anderson,,,1947,6,5,b.
https://en.wikipedia.org/w/index.php?title=Leroy_Anderson&oldid=1225689097,Leroy,,Anderson,Leroy Anderson,,,1908,6,29,b.
https://en.wikipedia.org/w/index.php?title=T._J._Anderson&oldid=1205529802,T.,,Anderson,T. J. Anderson,,,1928,8,17,b.
https://en.wikipedia.org/w/index.php?title=Tom_Anderson_(fiddler)&oldid=1220664318,Tom,,Anderson,Tom Anderson (fiddler),,,1879,9,26,b.
https://en.wikipedia.org/w/index.php?title=Rafael_Andia&oldid=1174283154,Rafael,,Andia,Rafael Andia,,,1942,11,30,b.
https://en.wikipedia.org/w/index.php?title=Ruth_Anderson_(composer)&oldid=1222423564,Ruth,,Anderson,Ruth Anderson (composer),,,1928,3,21,b.
https://en.wikipedia.org/w/index.php?title=Johann_André&oldid=1218350985,Johann,,André,Johann André,,,1741,3,28,b.
https://en.wikipedia.org/w/index.php?title=Elfrida_Andrée&oldid=1189059353,Elfrida,,Andrée,Elfrida Andrée,,,1841,2,19,b.
https://en.wikipedia.org/w/index.php?title=Kerry_Andrew&oldid=1212443131,Kerry,,Andrew,Kerry Andrew,,,1978,4,5,b.
https://en.wikipedia.org/w/index.php?title=Annamacharya&oldid=1225265933,Annamacharya,,Annamacharya,Annamacharya,,,1408,5,22,b.
https://en.wikipedia.org/w/index.php?title=Johann_Anton_André&oldid=1219348137,Johann,,André,Johann Anton André,,,1775,10,6,b.
https://en.wikipedia.org/w/index.php?title=Andreas_de_Florentia&oldid=1193707984,Andreas,,Florentia,Andreas de Florentia,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Andrew_of_Crete&oldid=1220591590,Andrew,,Crete,Andrew of Crete,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Iosif_Andriasov&oldid=1220763689,Iosif,,Andriasov,Iosif Andriasov,,,1933,4,7,b.
https://en.wikipedia.org/w/index.php?title=Hendrik_Andriessen&oldid=1176060075,Hendrik,,Andriessen,Hendrik Andriessen,,,1892,9,17,b.
https://en.wikipedia.org/w/index.php?title=Jurriaan_Andriessen_(composer)&oldid=1218209334,Jurriaan,,Andriessen,Jurriaan Andriessen (composer),,,1925,11,15,b.
https://en.wikipedia.org/w/index.php?title=Louis_Andriessen&oldid=1216985713,Louis,,Andriessen,Louis Andriessen,,,1939,6,6,b.
https://en.wikipedia.org/w/index.php?title=Willem_Andriessen&oldid=1216663096,Willem,,Andriessen,Willem Andriessen,,,,,,b.
https://en.wikipedia.org/w/index.php?title=F._Andrieu&oldid=1211726217,F.,,Andrieu,F. Andrieu,,,,,,b.
https://en.wikipedia.org/w/index.php?title=José_Escolástico_Andrino&oldid=1219348530,José,,Andrino,José Escolástico Andrino,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Felice_Anerio&oldid=1223288734,Felice,,Anerio,Felice Anerio,,,1560,,,c.
https://en.wikipedia.org/w/index.php?title=Giovanni_Francesco_Anerio&oldid=1223288731,Giovanni,,Anerio,Giovanni Francesco Anerio,,,1569,7,7,b.
https://en.wikipedia.org/w/index.php?title=Pasquale_Anfossi&oldid=1218349621,Pasquale,,Anfossi,Pasquale Anfossi,,,1727,4,5,b.
https://en.wikipedia.org/w/index.php?title=Gasparo_Angiolini&oldid=1204148518,Gasparo,,Angiolini,Gasparo Angiolini,,,1731,2,7,b.
https://en.wikipedia.org/w/index.php?title=Jean-Henri_d'Anglebert&oldid=1079782427,Jean-Henri,,d'Anglebert,Jean-Henri d'Anglebert,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Animuccia&oldid=1218502772,Giovanni,,Animuccia,Giovanni Animuccia,,,1571,3,,c.
"https://en.wikipedia.org/w/index.php?title=Anna_Amalia,_Abbess_of_Quedlinburg&oldid=1226915297",Anna,,Amalia,"Anna Amalia, Abbess of Quedlinburg",,,1723,11,9,b.
https://en.wikipedia.org/w/index.php?title=Duchess_Anna_Amalia_of_Brunswick-Wolfenbüttel&oldid=1226916041,Duchess,,Brunswick-Wolfenbüttel,Duchess Anna Amalia of Brunswick-Wolfenbüttel,,,1739,10,24,b.
https://en.wikipedia.org/w/index.php?title=Lucia_Contini_Anselmi&oldid=1217488334,Lucia,,Anselmi,Lucia Contini Anselmi,,,1876,10,15,b.
https://en.wikipedia.org/w/index.php?title=Caroline_Ansink&oldid=1212500406,Caroline,,Ansink,Caroline Ansink,,,1959,8,8,b.
https://en.wikipedia.org/w/index.php?title=Conrad_Ansorge&oldid=1191058086,Conrad,,Ansorge,Conrad Ansorge,,,1862,,,b.
https://en.wikipedia.org/w/index.php?title=Elizabeth_Anspach&oldid=1189770810,Elizabeth,,Anspach,Elizabeth Anspach,,,,,,b.
https://en.wikipedia.org/w/index.php?title=John_Antes&oldid=1223410170,John,,Antes,John Antes,,,1740,3,24,b.
https://en.wikipedia.org/w/index.php?title=George_Antheil&oldid=1225831254,George,,Antheil,George Antheil,,,1900,7,8,b.
https://en.wikipedia.org/w/index.php?title=Andrea_Antico&oldid=1218502747,Andrea,,Antico,Andrea Antico,,,1480,,,c.
https://en.wikipedia.org/w/index.php?title=John_Antill&oldid=1178892366,John,,Antill,John Antill,,,1904,,,b.
https://en.wikipedia.org/w/index.php?title=Antonello_da_Caserta&oldid=1187018877,Antonello,,Caserta,Antonello da Caserta,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Antonio_da_Cividale&oldid=1218502742,Antonio,,Cividale,Antonio da Cividale,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Antonio_José_Martínez_Palacios&oldid=1220167753,Antonio,,Palacios,Antonio José Martínez Palacios,,,1902,12,12,b.
https://en.wikipedia.org/w/index.php?title=Theodore_Antoniou&oldid=1216993503,Theodore,,Antoniou,Theodore Antoniou,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_D'Anzi&oldid=1226429830,Giovanni,,D'Anzi,Giovanni D'Anzi,,,1906,1,1,b.
https://en.wikipedia.org/w/index.php?title=Yoshino_Aoki&oldid=1227645810,Yoshino,,Aoki,Yoshino Aoki,,,1971,8,19,b.
https://en.wikipedia.org/w/index.php?title=Georges_Aperghis&oldid=1216993504,Georges,,Aperghis,Georges Aperghis,,,1945,12,23,b.
https://en.wikipedia.org/w/index.php?title=Aphex_Twin&oldid=1228454754,Aphex,,Twin,Aphex Twin,,,1971,8,18,b.
https://en.wikipedia.org/w/index.php?title=Denis_ApIvor&oldid=1218347292,Denis,,ApIvor,Denis ApIvor,,,1916,4,14,b.
https://en.wikipedia.org/w/index.php?title=Giuseppe_Apolloni&oldid=1218349622,Giuseppe,,Apolloni,Giuseppe Apolloni,,,1822,4,8,b.
https://en.wikipedia.org/w/index.php?title=Hans_Erich_Apostel&oldid=1179808405,Hans,,Apostel,Hans Erich Apostel,,,1901,1,22,b.
https://en.wikipedia.org/w/index.php?title=Dina_Appeldoorn&oldid=1202140302,Dina,,Appeldoorn,Dina Appeldoorn,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Benedictus_Appenzeller&oldid=1196439613,Benedictus,,Appenzeller,Benedictus Appenzeller,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Adelaide_Orsola_Appignani&oldid=1226652417,Adelaide,,Appignani,Adelaide Orsola Appignani,,,1807,,,b.
https://en.wikipedia.org/w/index.php?title=Louis_Applebaum&oldid=1222493676,Louis,,Applebaum,Louis Applebaum,,,1918,4,3,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Appleby_(composer)&oldid=1218502427,Thomas,,Appleby,Thomas Appleby (composer),,,1488,,,c.
https://en.wikipedia.org/w/index.php?title=Mary_Jeanne_van_Appledorn&oldid=1222413266,Mary,,Appledorn,Mary Jeanne van Appledorn,,,1927,10,2,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Araja&oldid=1227384216,Francesco,,Araja,Francesco Araja,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Jesús_Arámbarri&oldid=1216802166,Jesús,,Arámbarri,Jesús Arámbarri,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Pedro_Aranaz&oldid=994388599,Pedro,,Aranaz,Pedro Aranaz,,,1742,,,b.
https://en.wikipedia.org/w/index.php?title=Juan_Arañés&oldid=1178806657,Juan,,Arañés,Juan Arañés,,,1649,,,c.
https://en.wikipedia.org/w/index.php?title=Juan_de_Araujo&oldid=1219348133,Juan,,Araujo,Juan de Araujo,,,1646,,,b.
https://en.wikipedia.org/w/index.php?title=Izabella_Arazova&oldid=1181573445,Izabella,,Arazova,Izabella Arazova,,,1936,9,25,b.
https://en.wikipedia.org/w/index.php?title=Jean-Baptiste_Arban&oldid=1209011883,Jean-Baptiste,,Arban,Jean-Baptiste Arban,,,1825,2,28,b.
https://en.wikipedia.org/w/index.php?title=Chaya_Arbel&oldid=1220189249,Chaya,,Arbel,Chaya Arbel,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Jacques_Arcadelt&oldid=1181244686,Jacques,,Arcadelt,Jacques Arcadelt,,,1507,8,10,b.
https://en.wikipedia.org/w/index.php?title=Julián_Arcas&oldid=1119935888,Julián,,Arcas,Julián Arcas,,,1832,10,25,b.
https://en.wikipedia.org/w/index.php?title=Frederic_Archer&oldid=1219732862,Frederic,,Archer,Frederic Archer,,,1838,6,16,b.
https://en.wikipedia.org/w/index.php?title=Malcolm_Archer&oldid=1227552380,Malcolm,,Archer,Malcolm Archer,,,1952,4,29,b.
https://en.wikipedia.org/w/index.php?title=Violet_Archer&oldid=1215496612,Violet,,Archer,Violet Archer,,,,,,b.
https://en.wikipedia.org/w/index.php?title=José_Ardévol&oldid=1216995933,José,,Ardévol,José Ardévol,,,1911,3,13,b.
https://en.wikipedia.org/w/index.php?title=Luigi_Arditi&oldid=1216986304,Luigi,,Arditi,Luigi Arditi,,,1822,7,16,b.
https://en.wikipedia.org/w/index.php?title=Sven_Arefeldt&oldid=1104971849,Sven,,Arefeldt,Sven Arefeldt,,,1908,12,29,b.
https://en.wikipedia.org/w/index.php?title=Bülent_Arel&oldid=1216768362,Bülent,,Arel,Bülent Arel,,,1919,4,23,b.
https://en.wikipedia.org/w/index.php?title=Anton_Arensky&oldid=1216983955,Anton,,Arensky,Anton Arensky,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Paolo_Aretino&oldid=1218503491,Paolo,,Aretino,Paolo Aretino,,,1508,,,b.
https://en.wikipedia.org/w/index.php?title=Isabel_Aretz&oldid=1182164458,Isabel,,Aretz,Isabel Aretz,,,1909,4,14,b.
https://en.wikipedia.org/w/index.php?title=Dominick_Argento&oldid=1218350869,Dominick,,Argento,Dominick Argento,,,1927,10,27,b.
https://en.wikipedia.org/w/index.php?title=Anneli_Arho&oldid=1171896976,Anneli,,Arho,Anneli Arho,,,1951,4,12,b.
https://en.wikipedia.org/w/index.php?title=Nick_Ariondo&oldid=1221461461,Nick,,Ariondo,Nick Ariondo,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Attilio_Ariosti&oldid=1223288931,Attilio,,Ariosti,Attilio Ariosti,,,1666,11,5,b.
https://en.wikipedia.org/w/index.php?title=Rodolfo_Arízaga&oldid=1216769623,Rodolfo,,Arízaga,Rodolfo Arízaga,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Cecilia_Arizti&oldid=1184229625,Cecilia,,Arizti,Cecilia Arizti,,,1856,10,28,b.
https://en.wikipedia.org/w/index.php?title=Marian_Arkwright&oldid=1221668322,Marian,,Arkwright,Marian Arkwright,,,1863,,,b.
https://en.wikipedia.org/w/index.php?title=Albert_Arlen&oldid=1211529436,Albert,,Arlen,Albert Arlen,,,1905,1,10,b.
https://en.wikipedia.org/w/index.php?title=Harold_Arlen&oldid=1222006683,Harold,,Arlen,Harold Arlen,,,1905,2,15,b.
https://en.wikipedia.org/w/index.php?title=Walter_Arlen&oldid=1227652132,Walter,,Arlen,Walter Arlen,,,1920,7,31,b.
https://en.wikipedia.org/w/index.php?title=Olof_Thiel&oldid=1178357798,Olof,,Thiel,Olof Thiel,,,1892,10,31,b.
https://en.wikipedia.org/w/index.php?title=Pietro_Armanini&oldid=1086249077,Pietro,,Armanini,Pietro Armanini,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Elinor_Armer&oldid=1221367385,Elinor,,Armer,Elinor Armer,,,1939,10,6,b.
https://en.wikipedia.org/w/index.php?title=Andreas_Armsdorff&oldid=1217478312,Andreas,,Armsdorff,Andreas Armsdorff,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Gheorghi_Arnaoudov&oldid=1218214078,Gheorghi,,Arnaoudov,Gheorghi Arnaoudov,,,1957,3,18,b.
https://en.wikipedia.org/w/index.php?title=Leo_Arnaud&oldid=1223398191,Leo,,Arnaud,Leo Arnaud,,,1904,7,24,b.
https://en.wikipedia.org/w/index.php?title=Desi_Arnaz&oldid=1228421462,Desi,,Arnaz,Desi Arnaz,,,1917,3,2,b.
https://en.wikipedia.org/w/index.php?title=Michael_Arne&oldid=1218902052,Michael,,Arne,Michael Arne,,,1740,,,c.
https://en.wikipedia.org/w/index.php?title=Thomas_Arne&oldid=1225722371,Thomas,,Arne,Thomas Arne,,,1710,3,12,b.
https://en.wikipedia.org/w/index.php?title=Richard_Arnell&oldid=1218799940,Richard,,Arnell,Richard Arnell,,,1917,9,15,b.
https://en.wikipedia.org/w/index.php?title=Blaž_Arnič&oldid=1218214320,Blaž,,Arnič,Blaž Arnič,,,1901,1,31,b.
https://en.wikipedia.org/w/index.php?title=Carl_Arnold_(composer)&oldid=1224801842,Carl,,Arnold,Carl Arnold (composer),,,,,,b.
https://en.wikipedia.org/w/index.php?title=Malcolm_Arnold&oldid=1225470620,Malcolm,,Arnold,Malcolm Arnold,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Samuel_Arnold_(composer)&oldid=1227343024,Samuel,,Arnold,Samuel Arnold (composer),,,1740,8,10,b.
https://en.wikipedia.org/w/index.php?title=Yuri_Arnold&oldid=1219108740,Yuri,,Arnold,Yuri Arnold,,,1811,11,13,b.
https://en.wikipedia.org/w/index.php?title=Robert_Sterling_Arnold&oldid=1177561074,Robert,,Arnold,Robert Sterling Arnold,,,1905,1,26,b.
https://en.wikipedia.org/w/index.php?title=Juan_Crisóstomo_Arriaga&oldid=1172590655,Juan,,Arriaga,Juan Crisóstomo Arriaga,,,1806,1,27,b.
https://en.wikipedia.org/w/index.php?title=Emilio_Arrieta&oldid=1218346317,Emilio,,Arrieta,Emilio Arrieta,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Claude_Arrieu&oldid=1218375395,Claude,,Arrieu,Claude Arrieu,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Nikolai_Artsybushev&oldid=1165948494,Nikolai,,Artsybushev,Nikolai Artsybushev,,,1937,4,5,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Artusi&oldid=1220908275,Giovanni,,Artusi,Giovanni Artusi,,,1540,,,c.
https://en.wikipedia.org/w/index.php?title=Vyacheslav_Artyomov&oldid=1223384339,Vyacheslav,,Artyomov,Vyacheslav Artyomov,,,1940,6,29,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Arutiunian&oldid=1208585570,Alexander,,Arutiunian,Alexander Arutiunian,,,1920,9,23,b.
https://en.wikipedia.org/w/index.php?title=Elena_Asachi&oldid=1227341540,Elena,,Asachi,Elena Asachi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Boris_Asafyev&oldid=1215331651,Boris,,Asafyev,Boris Asafyev,,,1884,7,29,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Ascher&oldid=1170141059,Joseph,,Ascher,Joseph Ascher,,,1829,6,3,b.
https://en.wikipedia.org/w/index.php?title=Leo_Ascher&oldid=1218347037,Leo,,Ascher,Leo Ascher,,,1912,8,17,b.
https://en.wikipedia.org/w/index.php?title=Vicente_Asencio&oldid=1064243611,Vicente,,Asencio,Vicente Asencio,,,1908,10,29,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Ashwell&oldid=1218502423,Thomas,,Ashwell,Thomas Ashwell,,,1478,,,c.
https://en.wikipedia.org/w/index.php?title=Robert_Ashley&oldid=1218351579,Robert,,Ashley,Robert Ashley,,,1930,3,28,b.
https://en.wikipedia.org/w/index.php?title=Nils_Henrik_Asheim&oldid=1218371155,Nils,,Asheim,Nils Henrik Asheim,,,1960,1,20,b.
https://en.wikipedia.org/w/index.php?title=Daniel_Asia&oldid=1128370666,Daniel,,Asia,Daniel Asia,,,1953,6,27,b.
https://en.wikipedia.org/w/index.php?title=Giammateo_Asola&oldid=1223288810,Giammateo,,Asola,Giammateo Asola,,,1590,,,c.
https://en.wikipedia.org/w/index.php?title=Franz_Asplmayr&oldid=1216998336,Franz,,Asplmayr,Franz Asplmayr,,,1728,4,1,b.
https://en.wikipedia.org/w/index.php?title=Caterina_Assandra&oldid=1224602302,Caterina,,Assandra,Caterina Assandra,,,1555,,,f->b
https://en.wikipedia.org/w/index.php?title=Charles_Coypeau_d'Assoucy&oldid=1167704246,Charles,,d'Assoucy,Charles Coypeau d'Assoucy,,,1605,10,16,b.
https://en.wikipedia.org/w/index.php?title=Ignaz_Assmayer&oldid=1201486084,Ignaz,,Assmayer,Ignaz Assmayer,,,1790,2,11,b.
https://en.wikipedia.org/w/index.php?title=Edwin_Astley&oldid=1218525393,Edwin,,Astley,Edwin Astley,,,1922,4,12,b.
https://en.wikipedia.org/w/index.php?title=Félix_Astol_Artés&oldid=1225988239,Félix,,Artés,Félix Astol Artés,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Hugh_Aston&oldid=1218502887,Hugh,,Aston,Hugh Aston,,,1485,,,c.
https://en.wikipedia.org/w/index.php?title=Peter_Aston&oldid=1199228909,Peter,,Aston,Peter Aston,,,1938,10,5,b.
https://en.wikipedia.org/w/index.php?title=Emanuele_d'Astorga&oldid=1102767281,Emanuele,,d'Astorga,Emanuele d'Astorga,,,1680,3,20,b.
https://en.wikipedia.org/w/index.php?title=Athenaeus_(musician)&oldid=1209738357,Athenaeus,,Athenaeus,Athenaeus (musician),,,,,,b.
https://en.wikipedia.org/w/index.php?title=Esmeralda_Athanasiu-Gardeev&oldid=1217488441,Esmeralda,,Athanasiu-Gardeev,Esmeralda Athanasiu-Gardeev,,,1834,,,b.
https://en.wikipedia.org/w/index.php?title=Chet_Atkins&oldid=1227672314,Chet,,Atkins,Chet Atkins,,,1924,6,20,b.
https://en.wikipedia.org/w/index.php?title=Ivor_Atkins&oldid=1223460452,Ivor,,Atkins,Ivor Atkins,,,1869,11,29,b.
https://en.wikipedia.org/w/index.php?title=Pierre_Attaingnant&oldid=1196410162,Pierre,,Attaingnant,Pierre Attaingnant,,,,,,b.
